id,content_id,type,likes,engagement_date,campaign_id,product_id,views,clicks
19,30,Newsletter,118,2023-10-29,11,9,1442,400
598,41,Blog,11,2023-10-10,1,1,1443,138
4480,21,Video,10,2024-09-10,1,13,1443,221
3936,40,Video,72,2024-01-14,20,1,1445,452
239,11,Video,10,2024-09-24,11,10,1445,83
3871,11,Video,3,2025-05-10,15,15,1446,50
759,40,Video,21,2024-08-05,1,11,1447,149
2806,15,Newsletter,3,2025-04-18,15,5,1449,82
3509,49,Newsletter,3,2025-06-20,13,5,1450,65
2714,28,Blog,6,2025-03-25,3,20,1452,135
3360,12,Video,51,2023-11-08,16,1,1452,370
3543,4,Social Media,87,2023-10-25,8,2,1453,486
1786,39,Newsletter,72,2023-03-22,9,9,1455,231
724,38,Blog,5,2025-03-11,15,14,1456,118
2432,13,Social Media,63,2024-05-21,4,10,1456,273
2878,19,Blog,32,2023-08-25,6,16,1457,232
1866,4,Newsletter,12,2025-02-14,11,8,1459,110
2278,39,Social Media,10,2025-04-13,16,19,1461,120
4397,35,Social Media,51,2023-07-06,19,8,1461,312
1530,23,Newsletter,1,2025-03-03,20,15,146,14
543,44,Newsletter,0,2025-04-07,20,17,146,17
2178,47,Blog,244,2023-03-16,14,19,1462,665
2487,18,Newsletter,0,2025-12-11,14,18,146,3
4429,30,Social Media,32,2024-12-04,20,6,1463,237
707,14,Newsletter,3,2024-10-29,5,15,1463,71
2004,7,Newsletter,12,2025-05-29,19,11,1464,130
2666,14,Newsletter,11,2025-03-24,4,12,1466,163
3226,22,Video,49,2024-05-28,6,9,1468,221
2624,13,Video,7,2025-07-19,19,7,1469,108
3572,50,Newsletter,3,2025-05-19,19,18,1469,81
947,4,Blog,8,2025-06-04,20,7,1470,118
2978,4,Blog,0,2024-03-24,16,10,147,13
63,31,Newsletter,6,2025-03-28,16,16,1473,97
3163,3,Blog,6,2025-02-15,10,5,1474,65
3958,3,Social Media,23,2024-03-25,18,19,1477,110
445,41,Newsletter,5,2025-05-21,16,18,1479,80
2308,37,Newsletter,1,2025-05-04,17,4,1480,33
2505,30,Newsletter,86,2024-01-24,20,9,1481,282
377,16,Blog,1,2025-03-30,16,16,148,16
540,22,Video,8,2025-06-14,2,17,1482,105
1603,40,Video,36,2024-04-09,14,4,1482,162
1093,46,Newsletter,1,2025-04-28,8,5,1482,48
4054,10,Social Media,0,2025-09-08,6,17,148,4
3771,31,Social Media,9,2025-06-01,10,9,1484,102
3124,32,Video,68,2024-06-19,16,18,1484,331
230,30,Newsletter,23,2025-01-10,3,10,1489,162
3298,50,Newsletter,5,2025-02-10,8,5,1491,191
989,23,Newsletter,0,2025-02-16,4,15,149,12
690,24,Blog,4,2025-07-11,18,9,1491,61
2202,35,Newsletter,8,2024-02-07,5,4,149,29
66,28,Video,23,2024-09-12,4,5,1493,141
1704,3,Newsletter,38,2023-09-28,5,6,1493,176
2948,17,Video,110,2024-03-24,14,2,1495,390
3758,12,Blog,5,2025-04-07,17,13,1495,97
2441,42,Blog,4,2024-08-13,15,16,1497,80
1306,18,Social Media,6,2025-02-16,20,5,1500,109
3319,14,Newsletter,48,2023-01-05,18,9,1503,221
107,20,Blog,0,2025-01-27,6,12,150,4
1113,7,Newsletter,0,2025-10-02,1,17,150,4
867,25,Video,10,2025-02-24,14,8,1504,130
2503,5,Blog,126,2024-03-04,4,1,1505,439
1157,2,Blog,8,2025-06-11,6,4,1508,104
316,3,Social Media,27,2024-11-11,4,19,1508,196
3825,27,Blog,2,2025-05-14,11,7,1509,108
3938,38,Social Media,69,2024-03-20,13,3,1510,320
2929,23,Social Media,0,2024-09-05,6,18,151,10
298,13,Newsletter,0,2025-09-18,6,1,151,2
3452,35,Social Media,14,2024-10-12,9,5,1513,118
2629,7,Blog,28,2023-11-25,12,17,1513,300
2740,25,Blog,6,2025-04-17,17,8,1513,53
309,11,Newsletter,2,2025-05-30,9,10,1513,68
1550,27,Newsletter,14,2024-09-28,5,15,1514,185
692,13,Video,61,2024-04-28,15,9,1514,294
4487,15,Video,8,2025-01-27,2,20,1515,162
2511,6,Video,1,2025-05-29,14,5,1515,75
2723,14,Blog,68,2023-02-23,1,15,1517,174
315,35,Newsletter,1,2024-11-02,2,9,152,13
62,15,Social Media,2,2025-05-29,18,10,1521,33
2731,45,Video,0,2025-01-08,9,11,152,15
2946,17,Blog,5,2025-07-13,20,16,1522,101
2022,8,Social Media,158,2023-07-08,19,14,1522,468
3855,10,Blog,169,2023-05-24,17,9,1523,403
2720,25,Video,0,2025-07-29,20,17,152,5
3011,8,Video,22,2024-11-13,12,10,1528,209
1640,19,Newsletter,23,2023-02-28,17,3,1529,224
552,37,Newsletter,3,2025-04-21,11,20,1529,56
2924,26,Video,2,2024-12-30,13,14,153,21
1463,14,Newsletter,16,2023-12-15,19,2,1532,230
1938,33,Newsletter,28,2024-11-28,19,18,1532,267
1545,15,Blog,14,2025-03-17,1,6,1533,161
4189,34,Blog,32,2024-03-24,5,11,1534,238
80,15,Video,8,2025-01-04,19,12,1535,243
3406,34,Social Media,46,2024-03-01,17,15,1538,377
2539,1,Video,6,2025-04-20,17,10,1540,104
1542,28,Blog,19,2025-03-07,6,1,1541,175
2137,33,Blog,3,2024-05-04,20,11,154,13
3134,2,Newsletter,9,2025-04-11,9,9,1543,161
3755,17,Social Media,8,2024-07-07,7,11,154,36
3929,24,Blog,44,2023-11-21,18,7,1544,175
3868,30,Blog,7,2023-03-29,15,8,154,59
2425,47,Social Media,163,2023-04-09,10,1,1546,658
1325,25,Social Media,0,2025-12-23,7,4,154,7
1397,9,Social Media,13,2025-03-27,1,17,1547,156
2613,24,Blog,49,2024-06-25,15,16,1547,348
2443,37,Newsletter,105,2024-05-06,13,3,1547,395
2366,36,Social Media,12,2025-03-12,11,19,1548,101
389,42,Social Media,46,2024-05-24,4,1,1548,309
1380,5,Social Media,35,2024-02-20,15,3,1550,278
925,4,Blog,13,2024-12-15,6,19,1552,160
2502,41,Newsletter,60,2023-06-22,7,18,1553,167
3142,8,Blog,12,2025-01-02,20,20,1554,90
2533,6,Blog,9,2025-05-16,17,19,1555,94
3154,26,Video,17,2025-02-12,1,9,1556,134
192,41,Social Media,54,2024-09-24,10,12,1556,312
1915,17,Blog,167,2023-05-04,6,10,1556,465
1725,13,Video,119,2023-09-09,13,13,1557,401
2336,40,Social Media,16,2025-03-15,16,2,1558,169
491,49,Newsletter,103,2023-04-04,20,15,1560,297
4005,36,Video,2,2025-07-07,8,16,1561,37
1111,14,Newsletter,9,2024-12-22,1,8,1562,194
4249,38,Social Media,50,2024-05-16,5,1,1562,344
1583,30,Video,141,2023-05-28,3,1,1564,518
3883,38,Social Media,0,2025-03-20,1,18,156,7
2610,7,Blog,5,2025-05-13,7,7,1569,53
645,1,Social Media,11,2023-11-20,6,20,157,42
1838,42,Blog,0,2025-11-16,20,1,157,6
86,37,Blog,5,2025-04-06,3,7,1576,45
3850,7,Social Media,5,2025-06-05,20,15,1577,66
1539,16,Newsletter,0,2025-10-15,7,16,158,3
3948,5,Social Media,0,2025-07-29,13,7,158,3
981,42,Newsletter,14,2025-02-22,7,5,1584,164
3453,10,Newsletter,27,2025-01-31,1,11,1585,188
3928,25,Newsletter,0,2025-09-10,17,20,158,6
1001,42,Blog,52,2023-02-03,2,17,1590,437
3395,24,Social Media,13,2024-07-09,12,10,1590,92
1367,34,Blog,1,2024-08-04,1,11,159,13
4273,29,Newsletter,1,2025-05-16,4,17,159,13
2672,3,Video,1,2024-09-25,15,20,159,15
4445,39,Video,12,2024-12-13,10,15,1592,127
4571,27,Video,2,2025-06-30,8,15,1592,43
3003,49,Social Media,4,2025-07-04,7,9,1593,61
1551,9,Video,2,2024-02-18,12,11,159,44
1253,20,Video,7,2025-06-12,15,2,1594,96
3397,13,Social Media,3,2025-06-26,5,10,1595,126
3467,5,Newsletter,38,2024-12-01,11,6,1595,256
213,9,Newsletter,24,2023-02-01,16,3,159,53
483,47,Newsletter,7,2024-12-14,14,7,1597,101
3724,23,Video,61,2024-04-08,19,9,1597,322
563,7,Video,1,2025-06-13,16,16,1598,68
3378,8,Newsletter,49,2024-05-07,3,13,1599,219
1012,10,Blog,73,2023-10-12,1,6,1599,526
3557,4,Blog,23,2025-01-23,15,10,1600,156
3779,23,Newsletter,75,2023-02-18,17,16,1600,245
3293,33,Video,0,2025-03-17,3,9,160,15
4418,50,Blog,11,2025-05-28,15,12,1602,129
2500,18,Social Media,76,2024-04-10,13,17,1602,429
4239,27,Newsletter,18,2025-02-27,12,16,1603,160
779,39,Blog,185,2023-10-15,17,8,1604,552
4015,30,Video,10,2023-12-15,18,11,1605,121
3458,4,Social Media,21,2025-02-02,9,2,1605,187
2618,26,Video,7,2025-04-08,19,19,1608,184
3336,31,Social Media,144,2023-12-31,17,8,1608,505
1632,34,Newsletter,3,2025-07-05,7,4,1608,61
4621,10,Video,78,2023-05-24,20,7,1609,599
3361,15,Blog,0,2025-07-29,16,14,161,10
725,46,Video,10,2024-09-13,16,10,1615,164
307,29,Blog,31,2024-12-04,10,11,1616,190
52,41,Blog,3,2025-04-22,3,15,1617,70
999,41,Blog,12,2025-03-03,10,5,1618,146
3831,43,Social Media,5,2025-05-21,18,10,1618,151
649,5,Blog,98,2023-08-11,13,17,1618,608
336,50,Video,41,2024-10-02,11,4,1619,249
1848,47,Video,6,2025-01-04,2,11,1619,68
1564,25,Newsletter,16,2024-05-06,5,14,1620,119
2653,29,Social Media,2,2025-04-02,16,12,1620,55
3665,1,Video,213,2023-08-17,7,1,1620,599
1660,43,Video,17,2025-02-27,15,8,1621,137
3288,7,Social Media,19,2025-03-02,11,9,1622,189
2900,9,Social Media,2,2025-05-12,18,17,1622,91
3252,34,Blog,9,2025-05-24,1,18,1624,150
1171,10,Video,9,2025-06-13,8,9,1625,120
224,11,Blog,4,2025-06-18,7,4,1625,62
2250,16,Newsletter,0,2025-10-30,11,17,162,6
2757,32,Newsletter,9,2025-03-26,15,1,1626,186
3595,23,Video,2,2025-05-18,7,3,1626,88
1906,25,Social Media,11,2025-03-20,1,15,1627,185
2182,4,Newsletter,57,2023-10-23,17,7,1627,573
3744,31,Newsletter,26,2024-11-09,15,19,1628,178
3525,36,Newsletter,26,2023-12-25,4,7,1628,382
259,41,Newsletter,29,2024-07-20,1,17,1629,388
139,48,Social Media,51,2024-01-20,11,12,1629,404
2372,31,Blog,13,2024-11-19,2,10,1630,114
2750,33,Social Media,0,2025-09-04,10,7,163,2
3398,39,Social Media,1,2024-01-22,8,9,163,22
2239,17,Blog,0,2025-09-15,4,5,163,3
2918,12,Social Media,0,2025-05-03,8,20,163,3
4558,22,Newsletter,0,2025-10-04,10,7,163,4
1796,4,Blog,27,2024-08-23,6,5,1638,328
2023,21,Video,5,2025-02-27,12,19,1638,61
3158,25,Social Media,0,2025-12-19,8,5,164,1
3757,9,Video,20,2025-01-14,7,9,1643,147
2433,20,Newsletter,27,2024-03-30,1,6,1644,122
3499,47,Social Media,29,2024-04-24,18,19,1644,348
1375,28,Social Media,9,2025-03-10,7,17,1644,99
935,9,Blog,53,2024-08-05,5,13,1645,382
3037,38,Social Media,5,2025-05-30,19,4,1645,93
265,10,Social Media,5,2023-07-24,1,5,164,64
3254,1,Video,3,2025-03-20,8,4,1646,55
2387,23,Blog,23,2024-06-23,10,16,1648,137
48,19,Video,15,2025-01-26,17,8,1648,163
2677,31,Social Media,16,2024-05-29,17,5,1648,253
2340,34,Social Media,137,2023-06-19,12,12,1648,476
1430,33,Video,19,2024-12-07,4,13,1649,131
2088,45,Blog,21,2024-12-26,16,6,1649,172
908,41,Newsletter,4,2025-02-14,11,13,1649,51
1979,1,Social Media,221,2023-06-02,18,14,1649,567
393,38,Social Media,4,2025-06-28,5,4,1649,89
993,34,Newsletter,2,2025-06-14,14,14,1652,91
28,29,Social Media,7,2023-12-22,2,16,165,48
361,35,Video,26,2023-06-24,15,13,1656,164
1103,37,Blog,1,2025-06-27,6,18,1656,56
156,24,Social Media,26,2024-01-18,19,4,1657,164
2976,30,Video,27,2024-08-30,9,8,1657,173
4309,2,Newsletter,0,2025-02-14,8,8,165,9
1420,24,Blog,10,2025-01-27,9,13,1660,247
695,23,Newsletter,5,2025-04-16,9,12,1662,100
145,26,Newsletter,14,2025-04-12,15,11,1662,123
1573,26,Social Media,9,2024-05-23,3,13,166,40
3961,19,Blog,3,2025-05-30,15,20,1665,57
2027,4,Social Media,5,2025-05-15,20,9,1665,89
2642,18,Newsletter,19,2024-08-26,5,14,1666,244
2795,18,Social Media,224,2023-03-05,16,10,1666,716
3426,49,Blog,5,2025-04-25,16,12,1667,163
2982,33,Video,51,2024-01-05,13,13,1667,352
3327,6,Social Media,6,2024-08-19,20,13,1668,118
2338,25,Video,27,2024-10-14,4,2,1668,156
671,27,Newsletter,53,2024-07-25,2,5,1669,263
2139,44,Blog,8,2025-03-30,9,5,1669,91
1621,10,Newsletter,8,2025-01-19,1,5,1670,110
2381,18,Social Media,13,2024-11-14,20,5,1670,185
221,24,Newsletter,51,2024-03-09,6,20,1671,199
166,30,Newsletter,37,2023-10-15,13,5,1671,280
77,26,Social Media,143,2023-08-27,20,18,1671,482
303,32,Blog,0,2025-08-09,17,1,167,2
3684,33,Blog,10,2025-02-26,12,11,1673,157
3123,24,Video,110,2023-05-11,8,18,1673,409
3606,40,Newsletter,38,2024-10-17,11,7,1674,259
120,33,Video,164,2023-09-14,1,7,1674,486
2059,2,Newsletter,23,2025-01-27,4,11,1677,187
1181,13,Blog,19,2024-11-01,7,12,1677,202
3296,48,Social Media,1,2024-09-12,13,15,167,8
3681,11,Social Media,22,2023-12-23,18,5,1678,193
1075,37,Newsletter,22,2023-12-28,9,6,1678,199
3110,42,Blog,61,2024-01-12,2,11,1678,220
3858,39,Video,8,2025-02-21,13,10,1679,162
341,14,Social Media,7,2025-01-06,10,9,1679,174
2201,35,Social Media,4,2025-05-22,7,16,1681,104
4091,29,Social Media,29,2024-02-13,20,8,1681,144
3162,18,Blog,4,2023-02-08,8,9,168,24
879,8,Newsletter,25,2024-11-03,15,9,1683,279
291,34,Newsletter,47,2024-08-29,18,12,1683,321
4317,31,Social Media,29,2024-05-29,8,17,1683,396
4216,11,Newsletter,19,2025-02-17,3,1,1684,203
3671,21,Video,16,2023-06-11,15,19,168,49
2166,21,Newsletter,0,2025-10-20,1,3,168,5
3001,4,Newsletter,18,2025-01-15,1,16,1685,142
184,27,Blog,0,2025-08-31,13,15,168,6
2867,23,Blog,26,2024-09-07,17,16,1686,219
2661,14,Newsletter,25,2023-11-18,2,10,1689,238
953,49,Social Media,4,2024-11-24,14,3,169,24
1739,44,Video,52,2024-05-13,11,1,1693,235
442,37,Newsletter,4,2025-04-28,14,6,1693,89
920,21,Video,3,2023-10-10,4,20,169,40
3189,28,Newsletter,2,2025-05-01,4,17,1694,76
4387,44,Social Media,0,2025-09-27,10,5,169,6
644,3,Video,29,2024-02-24,8,1,1698,188
2698,27,Blog,66,2024-04-17,18,10,1698,309
1784,22,Blog,8,2025-04-25,1,7,1699,130
2852,38,Video,1,2025-06-23,4,11,1699,35
3723,45,Social Media,105,2023-10-20,19,12,1699,525
1765,27,Blog,12,2025-01-01,4,16,1701,146
454,9,Blog,46,2023-12-01,4,8,1701,528
2301,44,Blog,33,2024-01-09,8,13,1702,309
1478,33,Blog,161,2023-04-23,2,8,1702,693
4406,24,Social Media,7,2025-03-18,19,12,1702,92
3579,40,Video,47,2024-04-05,9,13,1703,226
3465,3,Newsletter,4,2024-08-14,4,16,170,36
2524,8,Newsletter,19,2025-04-01,5,20,1704,209
708,21,Blog,0,2025-08-05,2,16,170,5
448,25,Social Media,4,2025-06-17,7,5,1705,130
1064,30,Video,7,2024-11-17,12,20,1705,153
3085,21,Social Media,4,2025-06-12,12,15,1705,77
2130,34,Blog,5,2025-01-29,15,12,1706,69
2819,27,Newsletter,22,2025-02-20,4,7,1707,173
2379,8,Newsletter,188,2023-05-13,13,17,1707,557
1159,15,Social Media,38,2023-02-23,12,13,1708,282
1415,46,Newsletter,37,2024-08-30,10,6,1710,315
2739,8,Newsletter,8,2024-12-12,9,3,1710,62
469,23,Social Media,2,2024-10-23,9,4,171,17
4040,45,Video,0,2025-09-28,11,20,171,2
293,35,Social Media,91,2024-07-04,13,5,1712,395
3493,11,Social Media,2,2025-05-20,13,5,1713,51
262,32,Blog,0,2025-07-07,10,6,171,6
4057,36,Newsletter,0,2025-05-21,9,16,171,7
1675,40,Social Media,9,2025-05-29,15,3,1717,102
2875,26,Video,8,2025-05-30,18,20,1717,92
49,41,Newsletter,0,2025-07-13,19,3,171,8
4564,9,Blog,7,2025-01-19,3,3,1720,110
3530,28,Blog,91,2023-12-11,15,14,1721,400
1816,1,Social Media,147,2023-02-03,19,13,1722,811
2508,2,Newsletter,16,2023-06-20,19,17,172,40
4289,11,Video,16,2025-04-20,19,8,1725,143
2606,32,Blog,88,2024-04-11,2,8,1725,435
4034,36,Video,0,2025-11-20,16,6,172,6
2785,36,Newsletter,4,2025-04-08,7,5,1727,89
3846,5,Blog,17,2024-12-20,6,4,1728,246
587,46,Blog,25,2025-03-01,18,16,1729,233
4061,4,Social Media,4,2025-04-30,8,9,1729,64
2440,12,Social Media,4,2025-05-25,17,4,1730,55
4331,41,Blog,4,2024-11-17,17,20,1730,85
3015,29,Video,10,2024-12-29,16,13,1730,94
1501,13,Newsletter,4,2025-03-06,17,10,1731,103
841,37,Blog,10,2024-11-20,8,20,1733,92
498,2,Social Media,125,2024-04-06,4,18,1734,452
3478,19,Social Media,0,2025-09-13,3,18,173,6
2238,45,Social Media,5,2023-07-29,14,3,173,63
763,14,Social Media,4,2025-06-21,4,19,1739,61
1828,6,Social Media,5,2025-06-09,14,14,1739,68
1549,41,Blog,14,2024-10-07,7,8,1741,115
2120,21,Video,1,2025-05-10,11,13,174,18
279,50,Newsletter,13,2024-09-13,3,3,1741,86
1216,22,Newsletter,20,2024-01-21,14,7,1742,170
3045,32,Social Media,42,2024-09-30,11,1,1742,266
26,31,Video,2,2025-06-04,20,20,1742,71
3143,14,Video,5,2023-07-07,14,14,174,64
1855,9,Blog,129,2023-02-17,6,6,1746,523
2330,44,Social Media,47,2024-11-28,11,11,1747,264
3424,12,Blog,22,2024-03-25,3,19,1748,366
1626,43,Video,21,2025-03-30,10,14,1749,213
3800,13,Social Media,81,2024-06-15,4,4,1751,399
440,9,Blog,3,2024-04-22,5,20,175,18
2131,14,Social Media,11,2024-06-22,8,1,1753,113
1602,40,Newsletter,0,2025-12-07,2,9,175,4
199,6,Social Media,4,2025-04-28,1,5,1754,63
3548,35,Newsletter,12,2024-08-17,14,2,1756,139
1952,33,Video,56,2024-04-17,9,8,1756,487
346,1,Social Media,20,2024-08-21,2,20,1758,182
3355,48,Newsletter,25,2024-09-23,8,7,1760,242
3889,29,Social Media,11,2025-03-15,15,11,1760,87
4308,35,Social Media,19,2024-11-05,6,7,1763,195
1752,37,Newsletter,46,2023-12-16,10,7,1765,373
1710,6,Newsletter,17,2025-04-30,20,10,1769,180
3709,6,Video,4,2025-06-04,2,2,1769,91
396,30,Blog,30,2024-11-25,14,14,1770,194
3164,40,Blog,4,2025-05-06,6,15,1770,79
1733,23,Blog,7,2024-09-13,17,3,1770,87
2470,34,Newsletter,1,2025-04-19,16,4,177,10
684,9,Social Media,12,2024-11-25,4,5,1772,207
2927,33,Social Media,37,2024-12-11,13,5,1772,292
2499,39,Newsletter,149,2023-08-08,15,12,1772,508
432,32,Newsletter,4,2025-01-17,9,12,1773,111
4504,36,Video,47,2024-07-06,8,12,1774,389
1948,29,Social Media,10,2024-08-24,1,4,1781,115
3848,16,Blog,4,2025-05-01,5,19,1781,51
1829,14,Blog,2,2024-08-31,7,18,178,22
1538,12,Social Media,12,2024-12-09,8,11,1783,118
2724,2,Blog,16,2025-01-03,12,10,1784,163
4376,31,Newsletter,38,2024-09-13,19,20,1786,307
3804,3,Blog,30,2024-08-31,3,12,1787,387
726,10,Video,39,2024-06-24,3,19,1788,247
36,29,Newsletter,6,2025-06-11,9,19,1788,75
2496,14,Blog,17,2025-02-23,19,3,1791,130
2133,21,Newsletter,16,2025-05-03,10,11,1793,196
1167,5,Blog,14,2024-07-12,3,18,1793,91
1572,38,Social Media,124,2023-08-26,1,17,1794,416
687,31,Video,0,2025-10-08,4,7,179,6
13,14,Video,12,2025-02-04,12,18,1796,136
1958,27,Newsletter,7,2025-04-14,16,9,1798,89
204,15,Newsletter,6,2024-12-04,11,7,1799,160
2477,34,Social Media,6,2025-05-04,2,16,1799,179
1769,4,Video,3,2025-02-15,17,18,1799,94
527,2,Social Media,0,2025-09-23,15,13,18,0
553,6,Blog,16,2024-12-19,19,19,1800,251
2752,12,Video,20,2024-07-04,9,16,1801,159
806,35,Social Media,6,2025-05-31,9,1,1801,66
1278,33,Newsletter,18,2024-01-12,16,14,1802,236
3790,21,Newsletter,5,2025-04-12,9,19,1804,105
3482,29,Video,4,2025-05-11,11,17,1804,64
2125,32,Video,23,2024-03-24,18,19,1806,236
3999,31,Social Media,3,2025-01-16,9,7,1807,66
2786,44,Social Media,19,2025-03-25,5,5,1808,169
2623,6,Video,93,2024-06-08,18,10,1809,378
4583,14,Blog,24,2023-11-19,2,13,1810,265
3227,36,Social Media,65,2024-03-27,20,8,1810,312
4439,36,Newsletter,15,2024-12-15,16,3,1810,92
797,34,Blog,3,2025-05-28,17,2,1811,149
1008,46,Newsletter,0,2025-12-09,19,5,181,3
2553,10,Blog,5,2025-05-22,12,1,1813,52
3280,24,Newsletter,0,2025-05-17,20,16,181,5
400,37,Blog,34,2024-08-30,6,2,1815,324
3292,49,Newsletter,5,2025-04-11,4,10,1815,75
2317,28,Video,25,2024-09-26,20,7,1816,282
4578,2,Video,41,2023-04-24,9,7,1817,222
3245,4,Newsletter,26,2024-03-18,14,19,1821,425
4375,40,Social Media,0,2025-10-25,2,3,182,2
2426,48,Social Media,25,2024-12-23,16,2,1822,232
3531,11,Social Media,0,2025-12-20,18,14,182,7
4545,29,Video,13,2024-04-02,3,4,1828,120
2555,30,Social Media,2,2024-09-23,11,5,183,14
1392,28,Blog,29,2024-12-02,3,16,1832,300
1558,37,Newsletter,0,2025-08-08,5,8,183,3
323,11,Newsletter,6,2025-05-07,15,6,1833,197
2968,19,Social Media,32,2024-11-21,19,9,1833,257
1927,44,Blog,33,2024-06-28,9,5,1833,274
549,41,Blog,18,2025-02-07,15,13,1835,158
3451,34,Blog,153,2024-03-07,19,10,1835,546
2162,37,Blog,29,2024-09-02,17,4,1837,142
2367,34,Blog,12,2024-09-09,8,15,1838,171
3730,44,Social Media,8,2025-06-05,3,5,1840,125
3005,9,Blog,89,2024-02-22,3,6,1840,331
2792,29,Blog,17,2025-04-07,9,6,1841,200
826,11,Social Media,52,2024-02-16,13,13,1843,179
4408,13,Newsletter,8,2025-04-17,9,19,1844,151
4490,1,Video,111,2024-03-12,13,7,1845,451
1720,19,Social Media,13,2024-08-17,7,20,1846,158
2536,40,Blog,0,2025-11-21,12,15,184,7
4126,39,Newsletter,63,2024-04-03,20,20,1847,294
2810,17,Social Media,30,2023-01-19,4,18,184,75
3707,24,Social Media,20,2024-11-01,19,15,1848,339
2114,49,Blog,0,2025-08-31,11,2,184,9
2622,35,Blog,8,2025-03-09,12,3,1851,202
2856,23,Blog,61,2024-08-04,2,12,1851,319
2358,41,Newsletter,24,2024-05-05,10,3,1853,207
452,38,Video,15,2025-01-03,5,14,1853,259
2016,39,Video,11,2025-06-06,13,16,1855,142
1226,50,Video,0,2025-10-04,15,13,185,6
1678,25,Newsletter,10,2025-04-08,20,17,1857,210
236,27,Newsletter,78,2024-01-15,16,13,1857,324
1682,3,Social Media,86,2023-07-27,4,3,1860,361
4488,40,Newsletter,0,2025-10-01,9,1,186,1
1593,5,Video,2,2025-05-28,12,2,1861,88
561,34,Social Media,166,2023-07-13,3,1,1862,468
2928,33,Blog,5,2025-03-16,3,20,1863,95
1424,14,Social Media,48,2024-09-14,17,6,1868,239
3731,4,Video,1,2025-03-21,7,8,186,9
3819,26,Blog,59,2024-03-09,19,17,1870,221
3136,40,Newsletter,143,2023-05-13,3,3,1870,761
2638,5,Blog,22,2025-01-28,1,14,1871,169
978,26,Video,61,2024-07-13,14,2,1871,293
2062,17,Blog,19,2025-01-22,11,18,1874,233
727,30,Social Media,57,2024-10-14,19,13,1874,360
3886,46,Video,34,2023-02-02,17,13,187,79
2614,15,Blog,3,2025-02-20,14,20,1879,72
3013,2,Newsletter,3,2024-11-10,14,17,1879,73
1634,16,Social Media,21,2025-02-24,11,6,1880,261
1893,42,Social Media,48,2024-08-05,8,20,1880,333
1548,35,Video,11,2024-11-26,9,5,1881,136
2818,38,Newsletter,3,2024-10-13,19,3,188,21
1,39,Blog,190,2023-08-30,1,9,1883,671
2686,6,Video,31,2024-06-25,4,6,1885,238
2362,14,Social Media,11,2025-01-27,12,10,1886,80
1688,41,Social Media,33,2023-08-27,15,17,1889,173
1030,50,Video,24,2024-10-23,14,17,1890,140
2958,22,Social Media,14,2024-05-18,15,18,1890,258
3866,31,Video,8,2024-06-15,7,14,1891,107
2146,48,Blog,20,2024-06-06,18,12,1892,189
2558,46,Video,6,2025-03-07,3,6,1892,208
3900,44,Social Media,55,2024-07-13,14,15,1892,247
4135,3,Newsletter,36,2024-09-15,9,3,1892,313
1000,49,Blog,0,2025-12-31,7,16,189,3
3062,9,Blog,7,2024-06-21,20,16,1893,113
3418,4,Newsletter,14,2024-12-30,18,4,1893,146
514,26,Newsletter,14,2025-03-18,18,19,1896,185
680,35,Social Media,27,2024-07-01,19,12,1897,125
2113,35,Video,8,2025-03-21,11,10,1898,160
3879,14,Video,0,2025-10-23,14,7,19,0
4076,20,Blog,0,2025-12-29,4,13,19,0
1755,23,Blog,60,2023-11-25,15,11,1901,209
2637,13,Newsletter,21,2025-04-11,19,17,1902,212
308,40,Video,25,2024-03-15,17,13,1902,365
880,24,Video,202,2023-03-24,4,17,1902,654
4459,24,Social Media,5,2024-07-03,5,1,190,29
1854,23,Blog,7,2024-11-24,7,19,1904,164
3,16,Video,32,2023-12-08,7,14,1905,204
1520,26,Blog,1,2025-03-12,15,6,1905,53
3794,30,Video,12,2024-09-19,18,14,1906,90
244,8,Newsletter,22,2025-02-03,11,18,1907,282
4319,19,Social Media,76,2023-10-31,14,19,1910,376
3056,37,Blog,0,2025-12-28,4,17,191,2
4339,5,Social Media,63,2024-01-11,14,20,1912,386
118,39,Blog,0,2025-12-04,17,7,191,3
234,23,Blog,7,2024-03-13,11,7,191,41
337,5,Video,75,2024-05-05,15,5,1915,382
3571,18,Social Media,0,2025-12-15,15,17,191,7
370,45,Social Media,13,2024-08-12,7,14,1918,118
4083,31,Newsletter,14,2024-10-19,15,4,1919,248
2038,9,Newsletter,59,2023-10-01,2,7,1919,384
2836,28,Social Media,5,2024-12-14,8,2,1920,154
260,7,Video,14,2025-04-08,15,13,1920,177
733,5,Blog,0,2025-02-11,16,3,192,16
942,20,Video,1,2024-10-17,16,2,192,21
4563,5,Newsletter,6,2025-03-20,2,1,1922,50
415,35,Blog,6,2025-05-30,15,16,1922,94
3966,20,Newsletter,251,2023-08-28,18,4,1923,751
1717,1,Social Media,7,2025-03-01,13,19,1924,136
3256,48,Blog,13,2025-03-22,7,1,1924,247
1449,37,Social Media,12,2023-10-23,18,7,192,46
3826,7,Newsletter,16,2024-10-12,12,20,1926,116
3034,28,Video,28,2024-10-01,12,17,1927,216
3332,32,Social Media,39,2023-12-23,15,13,1928,144
2243,37,Video,66,2024-09-23,18,3,1930,396
1937,14,Blog,0,2025-10-16,5,5,193,3
83,48,Video,14,2025-02-20,9,2,1933,158
3864,42,Video,17,2023-12-30,17,19,1933,185
